Total method loc: 10188
Total method aloc: 13870.30
Code compression rate: 26.55%
==============================
method	sloc	dloc	ncalls
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.expandAlarm:(Lcom/android/deskclock/AlarmClockFragment$AlarmItemAdapter$ItemHolder;Z;)V	62	56.00	5
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$.onPreDraw:()Z	6	5.50	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$.onPreDraw:()Z	39	38.50	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$$.onAnimationUpdate:(Landroid/animation/ValueAnimator;)V	8	8.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$$.onAnimationCancel:(Landroid/animation/Animator;)V	0	0.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$$.onAnimationEnd:(Landroid/animation/Animator;)V	4	4.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$$.onAnimationRepeat:(Landroid/animation/Animator;)V	0	0.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$$.onAnimationStart:(Landroid/animation/Animator;)V	0	0.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.removeSelectedId:(I;)V	1	1.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.setItemAlpha:(Lcom/android/deskclock/AlarmClockFragment$AlarmItemAdapter$ItemHolder;Z;)V	6	6.00	3
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.setNewAlarm:(J;)V	1	1.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.setNewHolder:(Landroid/view/View;)V	34	29.00	2
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter$.onClick:(Landroid/view/View;)V	0	0.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.toggleSelectState:(Landroid/view/View;)V	7	4.00	1
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.turnOffDayOfWeek:(Lcom/android/deskclock/AlarmClockFragment$AlarmItemAdapter$ItemHolder;I;)V	3	3.00	2
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.turnOnDayOfWeek:(Lcom/android/deskclock/AlarmClockFragment$AlarmItemAdapter$ItemHolder;I;)V	3	3.00	2
com/android/deskclock/AlarmClockFragment$AlarmItemAdapter.updateDaysOfWeekButtons:(Lcom/android/deskclock/AlarmClockFragment$AlarmItemAdapter$ItemHolder;Lcom/android/deskclock/provider/DaysOfWeek;)V	6	3.50	2
com/android/deskclock/AlarmClockFragment.<init>:()V	0	0.00	1
com/android/deskclock/AlarmClockFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/content/Loader	1	1.00	1
com/android/deskclock/AlarmClockFragment.onCreateView:(Landroid/view/LayoutInflater;Landroid/view/ViewGroup;Landroid/os/Bundle;)Landroid/view/View	161	150.75	1
com/android/deskclock/AlarmClockFragment$.onClick:(Landroid/view/View;)V	2	2.00	0
com/android/deskclock/AlarmClockFragment$.onClick:(Landroid/view/View;)V	1	1.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationCancel:(Landroid/animation/Animator;)V	0	0.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationEnd:(Landroid/animation/Animator;)V	0	0.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationRepeat:(Landroid/animation/Animator;)V	0	0.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationStart:(Landroid/animation/Animator;)V	1	1.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationCancel:(Landroid/animation/Animator;)V	0	0.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationEnd:(Landroid/animation/Animator;)V	1	1.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationRepeat:(Landroid/animation/Animator;)V	0	0.00	0
com/android/deskclock/AlarmClockFragment$.onAnimationStart:(Landroid/animation/Animator;)V	1	1.00	0
com/android/deskclock/AlarmClockFragment$.onChanged:()V	68	17.25	0
com/android/deskclock/AlarmClockFragment$$.onAnimationUpdate:(Landroid/animation/ValueAnimator;)V	7	7.00	1
com/android/deskclock/AlarmClockFragment$$.onAnimationCancel:(Landroid/animation/Animator;)V	0	0.00	1
com/android/deskclock/AlarmClockFragment$$.onAnimationEnd:(Landroid/animation/Animator;)V	1	1.00	1
com/android/deskclock/AlarmClockFragment$$.onAnimationRepeat:(Landroid/animation/Animator;)V	0	0.00	1
com/android/deskclock/AlarmClockFragment$$.onAnimationStart:(Landroid/animation/Animator;)V	1	1.00	1
com/android/deskclock/AlarmClockFragment$$.onAnimationUpdate:(Landroid/animation/ValueAnimator;)V	9	9.00	1
com/android/deskclock/AlarmClockFragment.onTouch:(Landroid/view/View;Landroid/view/MotionEvent;)Z	2	2.00	1
com/android/deskclock/AlarmClockFragment.setupAlarmInstance:(Landroid/content/Context;Lcom/android/deskclock/provider/Alarm;)Lcom/android/deskclock/provider/AlarmInstance	5	5.00	2
com/android/deskclock/AlarmClockFragment.asyncAddAlarm:(Lcom/android/deskclock/provider/Alarm;)V	26	26.00	2
com/android/deskclock/AlarmClockFragment$.doInBackground:([Ljava/lang/Void;)Lcom/android/deskclock/provider/AlarmInstance	7	4.25	0
com/android/deskclock/AlarmClockFragment$.onPostExecute:(Lcom/android/deskclock/provider/AlarmInstance;)V	2	1.50	0
com/android/deskclock/AlarmClockFragment$.onPreExecute:()V	8	6.00	0
com/android/deskclock/AlarmClockFragment.asyncDeleteAlarm:(Lcom/android/deskclock/provider/Alarm;Landroid/view/View;)V	24	24.00	1
com/android/deskclock/AlarmClockFragment$.doInBackground:([Ljava/lang/Void;)Ljava/lang/Void	5	3.50	0
com/android/deskclock/AlarmClockFragment$.onPreExecute:()V	11	7.25	0
com/android/deskclock/AlarmClockFragment.asyncUpdateAlarm:(Lcom/android/deskclock/provider/Alarm;Z;)V	15	15.00	7
com/android/deskclock/AlarmClockFragment$.doInBackground:([Ljava/lang/Void;)Lcom/android/deskclock/provider/AlarmInstance	6	5.50	0
com/android/deskclock/AlarmClockFragment$.onPostExecute:(Lcom/android/deskclock/provider/AlarmInstance;)V	2	1.50	0
com/android/deskclock/AlarmClockFragment.hideUndoBar:(Z;Landroid/view/MotionEvent;)V	7	4.75	3
com/android/deskclock/AlarmClockFragment.launchRingTonePicker:(Lcom/android/deskclock/provider/Alarm;)V	7	7.00	1
com/android/deskclock/AlarmClockFragment.onActivityResult:(I;I;Landroid/content/Intent;)V	7	3.25	1
com/android/deskclock/AlarmClockFragment.onCreate:(Landroid/os/Bundle;)V	2	2.00	1
com/android/deskclock/AlarmClockFragment.onDestroy:()V	2	2.00	1
com/android/deskclock/AlarmClockFragment.onLoadFinished:(Landroid/content/Loader;Landroid/database/Cursor;)V	4	3.00	1
com/android/deskclock/AlarmClockFragment.onLoaderReset:(Landroid/content/Loader;)V	1	1.00	1
com/android/deskclock/AlarmClockFragment.onPause:()V	2	2.00	1
com/android/deskclock/AlarmClockFragment.onResume:()V	16	9.88	1
com/android/deskclock/AlarmClockFragment.onSaveInstanceState:(Landroid/os/Bundle;)V	9	9.00	1
com/android/deskclock/AlarmClockFragment.onTimeSet:(Lcom/android/datetimepicker/time/RadialPickerLayout;I;I;)V	16	8.75	1
com/android/deskclock/AlarmClockFragment.saveRingtoneUri:(Landroid/content/Intent;)V	7	6.00	1
com/android/deskclock/AlarmClockFragment.scrollToAlarm:(J;)V	14	8.50	1
com/android/deskclock/AlarmClockFragment.setLabel:(Lcom/android/deskclock/provider/Alarm;Ljava/lang/String;)V	2	2.00	1
com/android/deskclock/AlarmClockFragment.setUndoBarRightMargin:(I;)V	3	3.00	4
com/android/deskclock/AlarmClockFragment.showLabelDialog:(Lcom/android/deskclock/provider/Alarm;)V	7	6.50	1
com/android/deskclock/AlarmClockFragment.showUndoBar:()V	8	8.00	2
com/android/deskclock/AlarmClockFragment$.onActionClicked:()V	3	3.00	1
com/android/deskclock/AlarmClockFragment.startCreatingAlarm:()V	2	2.00	3
com/android/deskclock/AlarmInitReceiver.onReceive:(Landroid/content/Context;Landroid/content/Intent;)V	21	21.00	1
com/android/deskclock/AlarmInitReceiver$.run:()V	12	8.00	2
com/android/deskclock/AlarmInitReceiver.switchVolumeButtonDefault:(Landroid/content/SharedPreferences;)V	4	4.00	1
com/android/deskclock/AlarmListeners$DigitalClockClickListener.<init>:(I;)V	1	1.00	0
com/android/deskclock/AlarmListeners$DigitalClockClickListener.onClick:(Landroid/view/View;)V	0	0.00	0
com/android/deskclock/AlarmTimelineView$AlarmObserver.<init>:(Landroid/os/Handler;)V	1	1.00	1
com/android/deskclock/AlarmTimelineView$AlarmObserver.onChange:(Z;)V	4	3.50	1
com/android/deskclock/AlarmTimelineView$AlarmObserver.onChange:(Z;Landroid/net/Uri;)V	1	1.00	1
com/android/deskclock/AlarmTimelineView$AlarmTimeNode.<init>:(Ljava/util/Date;Z;)V	2	2.00	2
com/android/deskclock/AlarmTimelineView$GetAlarmsTask.getDaysFromNow:(I;I;)I	4	3.50	1
com/android/deskclock/AlarmTimelineView$GetAlarmsTask.getDaysFromNow:(I;I;I;)I	10	7.75	1
com/android/deskclock/AlarmTimelineView$GetAlarmsTask.doInBackground:([Ljava/lang/Void;)Ljava/lang/Void	27	11.38	1
com/android/deskclock/AlarmTimelineView$GetAlarmsTask.onPostExecute:(Ljava/lang/Void;)V	2	2.00	1
com/android/deskclock/AlarmTimelineView.<init>:(Landroid/content/Context;)V	2	2.00	1
com/android/deskclock/AlarmTimelineView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	2	2.00	1
com/android/deskclock/AlarmTimelineView.convertToDistance:(Ljava/util/Date;Ljava/util/Date;)I	3	2.50	1
com/android/deskclock/AlarmTimelineView.init:(Landroid/content/Context;)V	23	23.00	2
com/android/deskclock/AlarmTimelineView.onAttachedToWindow:()V	2	2.00	1
com/android/deskclock/AlarmTimelineView.onDetachedFromWindow:()V	2	2.00	1
com/android/deskclock/AlarmTimelineView.onDraw:(Landroid/graphics/Canvas;)V	45	27.00	1
com/android/deskclock/AlarmTimelineView.onMeasure:(I;I;)V	3	3.00	1
com/android/deskclock/AlarmTimelineView.setIsAnimatingOut:(Z;)V	1	1.00	2
com/android/deskclock/AlarmUtils.formatToast:(Landroid/content/Context;J;)Ljava/lang/String	14	14.00	1
com/android/deskclock/AlarmUtils.getAlarmText:(Landroid/content/Context;Lcom/android/deskclock/provider/AlarmInstance;)Ljava/lang/String	2	2.00	2
com/android/deskclock/AlarmUtils.getFormattedTime:(Landroid/content/Context;Ljava/util/Calendar;)Ljava/lang/String	3	3.00	8
com/android/deskclock/AlarmUtils.popAlarmSetToast:(Landroid/content/Context;J;)V	4	4.00	3
com/android/deskclock/AlarmUtils.showTimeEditDialog:(Landroid/app/FragmentManager;Lcom/android/deskclock/provider/Alarm;Lcom/android/datetimepicker/time/TimePickerDialog$OnTimeSetListener;Z;)V	18	15.00	2
com/android/deskclock/AnalogClock$.onReceive:(Landroid/content/Context;Landroid/content/Intent;)V	5	4.00	1
com/android/deskclock/AnalogClock$.run:()V	3	3.00	1
com/android/deskclock/AnalogClock.<init>:(Landroid/content/Context;)V	1	1.00	1
com/android/deskclock/AnalogClock.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	1	1.00	1
com/android/deskclock/AnalogClock.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I;)V	17	16.00	1
com/android/deskclock/AnalogClock.drawHand:(Landroid/graphics/Canvas;Landroid/graphics/drawable/Drawable;I;I;F;Z;)V	8	6.50	3
com/android/deskclock/AnalogClock.enableSeconds:(Z;)V	1	1.00	1
com/android/deskclock/AnalogClock.onAttachedToWindow:()V	11	8.00	1
com/android/deskclock/AnalogClock.onDetachedFromWindow:()V	5	3.50	1
com/android/deskclock/AnalogClock.onDraw:(Landroid/graphics/Canvas;)V	28	23.50	1
com/android/deskclock/AnalogClock.onMeasure:(I;I;)V	12	11.00	1
com/android/deskclock/AnalogClock.onSizeChanged:(I;I;I;I;)V	2	2.00	1
com/android/deskclock/AnalogClock.onTimeChanged:()V	11	10.50	4
com/android/deskclock/AnalogClock.setTimeZone:(Ljava/lang/String;)V	2	2.00	1
com/android/deskclock/AnalogClock.updateContentDescription:(Landroid/text/format/Time;)V	3	3.00	1
com/android/deskclock/AndroidClockTextView.<init>:(Landroid/content/Context;)V	1	1.00	1
com/android/deskclock/AndroidClockTextView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	7	6.50	1
com/android/deskclock/AsyncHandler.<init>:()V	0	0.00	1
com/android/deskclock/AsyncHandler.post:(Ljava/lang/Runnable;)V	1	1.00	2
com/android/deskclock/CircleButtonsLayout.<init>:(Landroid/content/Context;)V	2	2.00	1
com/android/deskclock/CircleButtonsLayout.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	2	2.00	1
com/android/deskclock/CircleButtonsLayout.onMeasure:(I;I;)V	3	3.00	1
com/android/deskclock/CircleButtonsLayout.remeasureViews:()V	36	27.00	1
com/android/deskclock/CircleButtonsLayout.setCircleTimerViewIds:(I;I;I;I;I;I;I;I;)V	12	12.00	2
com/android/deskclock/CircleTimerView.<init>:(Landroid/content/Context;)V	1	1.00	1
com/android/deskclock/CircleTimerView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	2	2.00	1
com/android/deskclock/CircleTimerView.isAnimating:()Z	1	1.00	1
com/android/deskclock/CircleTimerView.abortIntervalAnimation:()V	1	1.00	1
com/android/deskclock/CircleTimerView.clearSharedPref:(Landroid/content/SharedPreferences;Ljava/lang/String;)V	12	12.00	1
com/android/deskclock/CircleTimerView.drawRedDot:(Landroid/graphics/Canvas;F;I;I;F;)V	8	7.00	2
com/android/deskclock/CircleTimerView.init:(Landroid/content/Context;)V	14	14.00	1
com/android/deskclock/CircleTimerView.onDraw:(Landroid/graphics/Canvas;)V	37	19.75	1
com/android/deskclock/CircleTimerView.pauseIntervalAnimation:()V	3	3.00	2
com/android/deskclock/CircleTimerView.readFromSharedPref:(Landroid/content/SharedPreferences;Ljava/lang/String;)V	8	8.00	2
com/android/deskclock/CircleTimerView.reset:()V	3	3.00	1
com/android/deskclock/CircleTimerView.setIntervalTime:(J;)V	2	2.00	3
com/android/deskclock/CircleTimerView.setMarkerTime:(J;)V	2	2.00	1
com/android/deskclock/CircleTimerView.setPassedTime:(J;Z;)V	4	3.50	1
com/android/deskclock/CircleTimerView.setTimerMode:(Z;)V	1	1.00	2
com/android/deskclock/CircleTimerView.startIntervalAnimation:()V	4	4.00	3
com/android/deskclock/CircleTimerView.stopIntervalAnimation:()V	3	3.00	4
com/android/deskclock/CircleTimerView.writeToSharedPref:(Landroid/content/SharedPreferences;Ljava/lang/String;)V	9	9.00	1
com/android/deskclock/ClockFragment$.onReceive:(Landroid/content/Context;Landroid/content/Intent;)V	17	7.44	1
com/android/deskclock/ClockFragment$.onChange:(Z;)V	1	1.00	1
com/android/deskclock/ClockFragment$.run:()V	4	3.50	1
com/android/deskclock/ClockFragment.<init>:()V	0	0.00	1
com/android/deskclock/ClockFragment.onCreateView:(Landroid/view/LayoutInflater;Landroid/view/ViewGroup;Landroid/os/Bundle;)Landroid/view/View	56	53.50	1
com/android/deskclock/ClockFragment$.onTouch:(Landroid/view/View;Landroid/view/MotionEvent;)Z	23	14.25	1
com/android/deskclock/ClockFragment$$.run:()V	1	1.00	2
com/android/deskclock/ClockFragment.onPause:()V	6	6.00	1
com/android/deskclock/ClockFragment.onResume:()V	25	23.00	1
com/android/deskclock/ClockFragment.onSaveInstanceState:(Landroid/os/Bundle;)V	2	2.00	1
com/android/deskclock/ClockFragment.onSharedPreferenceChanged:(Landroid/content/SharedPreferences;Ljava/lang/String;)V	3	2.00	1
com/android/deskclock/DeskClock$OnTapListener.<init>:(Landroid/app/Activity;Landroid/widget/TextView;)V	3	3.00	1
com/android/deskclock/DeskClock$OnTapListener.onTouch:(Landroid/view/View;Landroid/view/MotionEvent;)Z	29	15.63	0
com/android/deskclock/DeskClock$OnTapListener.resetValues:()V	5	4.50	4
com/android/deskclock/DeskClock$TabsAdapter$TabInfo.<init>:(Ljava/lang/Class;I;)V	3	3.00	1
com/android/deskclock/DeskClock$TabsAdapter$TabInfo.getPosition:()I	1	1.00	1
com/android/deskclock/DeskClock$TabsAdapter.<init>:(Landroid/app/Activity;Landroid/support/v4/view/ViewPager;)V	6	6.00	1
com/android/deskclock/DeskClock$TabsAdapter.getItem:(I;)Landroid/app/Fragment	3	3.00	1
com/android/deskclock/DeskClock$TabsAdapter.isRtl:()Z	1	1.00	1
com/android/deskclock/DeskClock$TabsAdapter.getCount:()I	1	1.00	1
com/android/deskclock/DeskClock$TabsAdapter.getRtlPosition:(I;)I	13	6.25	3
com/android/deskclock/DeskClock$TabsAdapter.addTab:(Landroid/app/ActionBar$Tab;Ljava/lang/Class;I;)V	6	6.00	4
com/android/deskclock/DeskClock$TabsAdapter.notifyPageChanged:(I;)V	5	2.75	2
com/android/deskclock/DeskClock$TabsAdapter.notifySelectedPage:(I;)V	1	1.00	1
com/android/deskclock/DeskClock$TabsAdapter.onPageScrollStateChanged:(I;)V	0	0.00	1
com/android/deskclock/DeskClock$TabsAdapter.onPageScrolled:(I;F;I;)V	0	0.00	1
com/android/deskclock/DeskClock$TabsAdapter.onPageSelected:(I;)V	8	4.75	1
com/android/deskclock/DeskClock$TabsAdapter.onTabReselected:(Landroid/app/ActionBar$Tab;Landroid/app/FragmentTransaction;)V	0	0.00	1
com/android/deskclock/DeskClock$TabsAdapter.onTabSelected:(Landroid/app/ActionBar$Tab;Landroid/app/FragmentTransaction;)V	3	3.00	1
com/android/deskclock/DeskClock$TabsAdapter.onTabUnselected:(Landroid/app/ActionBar$Tab;Landroid/app/FragmentTransaction;)V	0	0.00	1
com/android/deskclock/DeskClock$TabsAdapter.registerPageChangedListener:(Lcom/android/deskclock/DeskClockFragment;)V	6	5.00	1
com/android/deskclock/DeskClock$TabsAdapter.unregisterPageChangedListener:(Lcom/android/deskclock/DeskClockFragment;)V	1	1.00	1
com/android/deskclock/DeskClock.onCreateOptionsMenu:(Landroid/view/Menu;)Z	7	4.50	1
com/android/deskclock/DeskClock.onOptionsItemSelected:(Landroid/view/MenuItem;)Z	3	2.50	1
com/android/deskclock/DeskClock.onPrepareOptionsMenu:(Landroid/view/Menu;)Z	2	2.00	1
com/android/deskclock/DeskClock.processMenuClick:(Landroid/view/MenuItem;)Z	16	10.25	1
com/android/deskclock/DeskClock.clockButtonsOnClick:(Landroid/view/View;)V	8	6.00	1
com/android/deskclock/DeskClock.createTabs:(I;)V	22	12.00	1
com/android/deskclock/DeskClock.initViews:()V	8	5.50	1
com/android/deskclock/DeskClock.onCreate:(Landroid/os/Bundle;)V	12	9.75	1
com/android/deskclock/DeskClock.onDialogLabelSet:(Lcom/android/deskclock/provider/Alarm;Ljava/lang/String;Ljava/lang/String;)V	3	2.50	1
com/android/deskclock/DeskClock.onDialogLabelSet:(Lcom/android/deskclock/timer/TimerObj;Ljava/lang/String;Ljava/lang/String;)V	3	2.50	1
com/android/deskclock/DeskClock.onNewIntent:(Landroid/content/Intent;)V	8	6.25	1
com/android/deskclock/DeskClock.onPause:()V	9	9.00	1
com/android/deskclock/DeskClock.onResume:()V	11	11.00	1
com/android/deskclock/DeskClock.onSaveInstanceState:(Landroid/os/Bundle;)V	2	2.00	1
com/android/deskclock/DeskClock.registerPageChangedListener:(Lcom/android/deskclock/DeskClockFragment;)V	2	1.50	2
com/android/deskclock/DeskClock.setHomeTimeZone:()V	9	8.50	1
com/android/deskclock/DeskClock.unregisterPageChangedListener:(Lcom/android/deskclock/DeskClockFragment;)V	2	1.50	2
com/android/deskclock/DeskClock.updateMenu:(Landroid/view/Menu;)V	8	6.50	1
com/android/deskclock/DeskClockFragment.onPageChanged:(I;)V	0	0.00	2
com/android/deskclock/DeskClockFragment.setupFakeOverflowMenuButton:(Landroid/view/View;)V	15	15.00	2
com/android/deskclock/DeskClockFragment$.show:()V	2	2.00	1
com/android/deskclock/DeskClockFragment$.onMenuItemClick:(Landroid/view/MenuItem;)Z	1	1.00	1
com/android/deskclock/DeskClockFragment$.onClick:(Landroid/view/View;)V	1	1.00	1
com/android/deskclock/DontPressWithParentLayout.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	1	1.00	1
com/android/deskclock/DontPressWithParentLayout.setPressed:(Z;)V	3	2.50	1
com/android/deskclock/HandleApiCalls.getDaysFromIntent:(Landroid/content/Intent;)Lcom/android/deskclock/provider/DaysOfWeek	12	8.00	2
com/android/deskclock/HandleApiCalls.getMessageFromIntent:(Landroid/content/Intent;)Ljava/lang/String	2	2.00	3
com/android/deskclock/HandleApiCalls.handleSetAlarm:(Landroid/content/Intent;)V	47	37.50	1
com/android/deskclock/HandleApiCalls.handleSetTimer:(Landroid/content/Intent;)V	28	22.00	1
com/android/deskclock/HandleApiCalls.handleShowAlarms:()V	1	1.00	1
com/android/deskclock/HandleApiCalls.onCreate:(Landroid/os/Bundle;)V	12	8.25	1
com/android/deskclock/HandleApiCalls.setSelectionFromIntent:(Landroid/content/Intent;I;I;Ljava/lang/StringBuilder;Ljava/util/List;)V	20	14.00	1
com/android/deskclock/HandleApiCalls.setupInstance:(Lcom/android/deskclock/provider/AlarmInstance;Z;)V	9	6.50	2
com/android/deskclock/LabelDialogFragment.onCreateView:(Landroid/view/LayoutInflater;Landroid/view/ViewGroup;Landroid/os/Bundle;)Landroid/view/View	27	27.00	1
com/android/deskclock/LabelDialogFragment$.onEditorAction:(Landroid/widget/TextView;I;Landroid/view/KeyEvent;)Z	4	3.00	1
com/android/deskclock/LabelDialogFragment$.onClick:(Landroid/view/View;)V	1	1.00	1
com/android/deskclock/LabelDialogFragment$.onClick:(Landroid/view/View;)V	1	1.00	1
com/android/deskclock/LabelDialogFragment.newInstance:(Lcom/android/deskclock/provider/Alarm;Ljava/lang/String;Ljava/lang/String;)Lcom/android/deskclock/LabelDialogFragment	7	7.00	1
com/android/deskclock/LabelDialogFragment.newInstance:(Lcom/android/deskclock/timer/TimerObj;Ljava/lang/String;Ljava/lang/String;)Lcom/android/deskclock/LabelDialogFragment	7	7.00	1
com/android/deskclock/LabelDialogFragment.onCreate:(Landroid/os/Bundle;)V	2	2.00	1
com/android/deskclock/LabelDialogFragment.set:(Lcom/android/deskclock/provider/Alarm;Lcom/android/deskclock/timer/TimerObj;Ljava/lang/String;)V	9	7.00	2
com/android/deskclock/LabelDialogFragment.set:(Lcom/android/deskclock/provider/Alarm;Ljava/lang/String;Ljava/lang/String;)V	6	5.00	1
com/android/deskclock/LabelDialogFragment.set:(Lcom/android/deskclock/timer/TimerObj;Ljava/lang/String;Ljava/lang/String;)V	6	5.00	1
com/android/deskclock/Log.formatTime:(J;)Ljava/lang/String	1	1.00	1
com/android/deskclock/Log.d:(Ljava/lang/String;)V	1	1.00	2
com/android/deskclock/Log.e:(Ljava/lang/String;)V	1	1.00	16
com/android/deskclock/Log.e:(Ljava/lang/String;Ljava/lang/Exception;)V	1	1.00	2
com/android/deskclock/Log.i:(Ljava/lang/String;)V	1	1.00	15
com/android/deskclock/Log.v:(Ljava/lang/String;)V	1	1.00	53
com/android/deskclock/Log.w:(Ljava/lang/String;)V	1	1.00	1
com/android/deskclock/Log.wtf:(Ljava/lang/String;)V	1	1.00	5
com/android/deskclock/Screensaver$.onChange:(Z;)V	1	1.00	1
com/android/deskclock/Screensaver$.run:()V	2	2.00	1
com/android/deskclock/Screensaver$.onReceive:(Landroid/content/Context;Landroid/content/Intent;)V	5	3.50	1
com/android/deskclock/Screensaver.<init>:()V	3	2.50	1
com/android/deskclock/Screensaver.layoutClockSaver:()V	10	10.00	2
com/android/deskclock/Screensaver.onAttachedToWindow:()V	13	12.50	1
com/android/deskclock/Screensaver.onConfigurationChanged:(Landroid/content/res/Configuration;)V	6	5.50	1
com/android/deskclock/Screensaver.onCreate:()V	5	4.50	1
com/android/deskclock/Screensaver.onDetachedFromWindow:()V	7	6.50	1
com/android/deskclock/Screensaver.setClockStyle:()V	5	5.00	1
com/android/deskclock/ScreensaverActivity$.onReceive:(Landroid/content/Context;Landroid/content/Intent;)V	13	9.00	1
com/android/deskclock/ScreensaverActivity$.onChange:(Z;)V	1	1.00	1
com/android/deskclock/ScreensaverActivity$.run:()V	2	2.00	1
com/android/deskclock/ScreensaverActivity.<init>:()V	3	2.50	1
com/android/deskclock/ScreensaverActivity.layoutClockSaver:()V	13	13.00	2
com/android/deskclock/ScreensaverActivity.onConfigurationChanged:(Landroid/content/res/Configuration;)V	6	5.50	1
com/android/deskclock/ScreensaverActivity.onPause:()V	4	4.00	1
com/android/deskclock/ScreensaverActivity.onResume:()V	10	10.00	1
com/android/deskclock/ScreensaverActivity.onStart:()V	9	9.00	1
com/android/deskclock/ScreensaverActivity.onStop:()V	3	3.00	1
com/android/deskclock/ScreensaverActivity.onUserInteraction:()V	1	1.00	1
com/android/deskclock/ScreensaverActivity.setClockStyle:()V	4	4.00	1
com/android/deskclock/ScreensaverActivity.setWakeLock:()V	8	7.00	3
com/android/deskclock/ScreensaverSettingsActivity.isValidFragment:(Ljava/lang/String;)Z	1	1.00	1
com/android/deskclock/ScreensaverSettingsActivity.onPreferenceChange:(Landroid/preference/Preference;Ljava/lang/Object;)Z	7	5.00	1
com/android/deskclock/ScreensaverSettingsActivity.onCreate:(Landroid/os/Bundle;)V	2	2.00	1
com/android/deskclock/ScreensaverSettingsActivity.onResume:()V	2	2.00	1
com/android/deskclock/ScreensaverSettingsActivity.refresh:()V	6	6.00	1
com/android/deskclock/SettingsActivity$TimeZoneRow.<init>:(Ljava/lang/String;Ljava/lang/String;)V	5	5.00	1
com/android/deskclock/SettingsActivity$TimeZoneRow.compareTo:(Lcom/android/deskclock/SettingsActivity$TimeZoneRow;)I	1	1.00	0
com/android/deskclock/SettingsActivity$TimeZoneRow.buildGmtDisplayName:(Ljava/lang/String;Ljava/lang/String;Z;)Ljava/lang/String	15	14.00	1
com/android/deskclock/SettingsActivity.isValidFragment:(Ljava/lang/String;)Z	1	1.00	1
com/android/deskclock/SettingsActivity.onCreateOptionsMenu:(Landroid/view/Menu;)Z	5	4.50	1
com/android/deskclock/SettingsActivity.onOptionsItemSelected:(Landroid/view/MenuItem;)Z	7	5.50	1
com/android/deskclock/SettingsActivity.onPreferenceChange:(Landroid/preference/Preference;Ljava/lang/Object;)Z	23	14.50	1
com/android/deskclock/SettingsActivity.onPreferenceTreeClick:(Landroid/preference/PreferenceScreen;Landroid/preference/Preference;)Z	10	5.50	1
com/android/deskclock/SettingsActivity.getAllTimezones:()[[LCharSequence	17	14.50	1
com/android/deskclock/SettingsActivity.notifyHomeTimeZoneChanged:()V	2	2.00	2
com/android/deskclock/SettingsActivity.onCreate:(Landroid/os/Bundle;)V	14	12.50	1
com/android/deskclock/SettingsActivity.onResume:()V	2	2.00	1
com/android/deskclock/SettingsActivity.refresh:()V	18	18.00	1
com/android/deskclock/SettingsActivity.updateAutoSnoozeSummary:(Landroid/preference/ListPreference;Ljava/lang/String;)V	5	4.00	2
com/android/deskclock/SnoozeLengthDialog.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	4	4.00	1
com/android/deskclock/SnoozeLengthDialog.getCurrentValue:()I	1	1.00	1
com/android/deskclock/SnoozeLengthDialog.onGetDefaultValue:(Landroid/content/res/TypedArray;I;)Ljava/lang/Object	1	1.00	1
com/android/deskclock/SnoozeLengthDialog.onBindDialogView:(Landroid/view/View;)V	11	11.00	1
com/android/deskclock/SnoozeLengthDialog$.onValueChange:(Landroid/widget/NumberPicker;I;I;)V	1	1.00	1
com/android/deskclock/SnoozeLengthDialog.onDialogClosed:(Z;)V	5	3.00	1
