Total method loc: 8777.0
Total method aloc: 12259.75
Code compression rate: 28.4080017944901%
==============================
method	sloc	dloc	ncalls
com/github/mobile/ui/search/SearchRepositoryListAdapter.update:(I;Lorg/eclipse/egit/github/core/SearchRepository;)V	5	5.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	7	7.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment$.loadData:()Ljava/util/List	4	3.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.openRepositoryMatch:(Ljava/lang/String;)Z	15	13.50	1
com/github/mobile/ui/search/SearchRepositoryListFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	11	11.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment$.execute:()V	2	2.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment$.onSuccess:(Lorg/eclipse/egit/github/core/Repository;)V	2	2.00	1
com/github/mobile/ui/search/SearchRepositoryListFragment.refresh:()V	2	2.00	3
com/github/mobile/ui/search/SearchUserListAdapter.<init>:(Landroid/content/Context;[Lcom/github/mobile/core/search/SearchUser;Lcom/github/mobile/util/AvatarLoader;)V	3	3.00	1
com/github/mobile/ui/search/SearchUserListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/search/SearchUserListAdapter.getItemId:(I;)J	2	2.00	1
com/github/mobile/ui/search/SearchUserListAdapter.update:(I;Lcom/github/mobile/core/search/SearchUser;)V	2	2.00	1
com/github/mobile/ui/search/SearchUserListFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	4	4.00	1
com/github/mobile/ui/search/SearchUserListFragment$.loadData:()Ljava/util/List	1	1.00	1
com/github/mobile/ui/search/SearchUserListFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/search/SearchUserListFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/search/SearchUserListFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/search/SearchUserListFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/search/SearchUserListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	8	8.00	1
com/github/mobile/ui/search/SearchUserListFragment$.onSuccess:(Lorg/eclipse/egit/github/core/User;)V	3	2.50	1
com/github/mobile/ui/search/SearchUserListFragment.refresh:()V	2	2.00	3
com/github/mobile/ui/user/EventPager.getId:(Lorg/eclipse/egit/github/core/event/Event;)Ljava/lang/Object	1	1.00	1
com/github/mobile/ui/user/EventPager.register:(Lorg/eclipse/egit/github/core/event/Event;)Lorg/eclipse/egit/github/core/event/Event	1	1.00	1
com/github/mobile/ui/user/FollowersFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/user/FollowersFragment.getLoadingMessage:()I	1	1.00	1
com/github/mobile/ui/user/FollowersFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/user/FollowingFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/user/FollowingFragment.getLoadingMessage:()I	1	1.00	1
com/github/mobile/ui/user/FollowingFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.<init>:(Landroid/content/Context;Ljava/util/List;Lcom/github/mobile/util/AvatarLoader;)V	4	4.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.getDropDownView:(I;Landroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View	4	3.50	1
com/github/mobile/ui/user/HomeDropdownListAdapter.getView:(I;Landroid/view/View;Landroid/view/ViewGroup;)Landroid/view/View	3	2.50	1
com/github/mobile/ui/user/HomeDropdownListAdapter.isOrgPosition:(I;)Z	1	1.00	2
com/github/mobile/ui/user/HomeDropdownListAdapter.setOrgs:(Ljava/util/List;)Lcom/github/mobile/ui/user/HomeDropdownListAdapter	12	11.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.setSelected:(I;)Lcom/github/mobile/ui/user/HomeDropdownListAdapter	2	2.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.getAction:(I;)I	1	1.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.getOrgCount:()I	1	1.00	2
com/github/mobile/ui/user/HomeDropdownListAdapter.getSelected:()I	1	1.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.getItemId:(I;)J	4	3.00	1
com/github/mobile/ui/user/HomeDropdownListAdapter.setActionIcon:(Landroid/widget/ImageView;I;)V	2	2.00	3
com/github/mobile/ui/user/HomeDropdownListAdapter.update:(I;Ljava/lang/Object;)V	17	11.00	1
com/github/mobile/ui/user/HomePagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;Z;)V	4	4.00	1
com/github/mobile/ui/user/HomePagerAdapter.getItem:(I;)Landroid/support/v4/app/Fragment	11	8.50	1
com/github/mobile/ui/user/HomePagerAdapter.clearAdapter:(Z;)Lcom/github/mobile/ui/user/HomePagerAdapter	11	8.75	1
com/github/mobile/ui/user/HomePagerAdapter.getCount:()I	1	1.00	1
com/github/mobile/ui/user/HomePagerAdapter.getItemPosition:(Ljava/lang/Object;)I	1	1.00	1
com/github/mobile/ui/user/HomePagerAdapter.getPageTitle:(I;)Ljava/lang/CharSequence	11	8.50	1
com/github/mobile/ui/user/HomePagerAdapter.instantiateItem:(Landroid/view/ViewGroup;I;)Ljava/lang/Object	4	3.50	1
com/github/mobile/ui/user/MembersFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	4	4.00	1
com/github/mobile/ui/user/MembersFragment$.loadData:()Ljava/util/List	1	1.00	1
com/github/mobile/ui/user/MembersFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	2	2.00	1
com/github/mobile/ui/user/MembersFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/user/MembersFragment.onActivityCreated:(Landroid/os/Bundle;)V	5	4.50	1
com/github/mobile/ui/user/MembersFragment.onDetach:()V	4	3.50	1
com/github/mobile/ui/user/MembersFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	3	2.50	1
com/github/mobile/ui/user/MembersFragment.onOrganizationSelected:(Lorg/eclipse/egit/github/core/User;)V	4	3.50	1
com/github/mobile/ui/user/MembersFragment.onSaveInstanceState:(Landroid/os/Bundle;)V	3	2.50	1
com/github/mobile/ui/user/MyFollowersFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/user/MyFollowersFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/user/MyFollowingFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/user/MyFollowingFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/user/NewsListAdapter.<init>:(Landroid/view/LayoutInflater;Lcom/github/mobile/util/AvatarLoader;)V	1	1.00	1
com/github/mobile/ui/user/NewsListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/util/AvatarLoader;)V	3	3.00	2
com/github/mobile/ui/user/NewsListAdapter.initialize:(Landroid/view/View;)Landroid/view/View	3	3.00	1
com/github/mobile/ui/user/NewsListAdapter.isValid:(Lorg/eclipse/egit/github/core/event/Event;)Z	9	7.50	1
com/github/mobile/ui/user/NewsListAdapter.boldActor:(Lcom/github/mobile/ui/StyledText;Lorg/eclipse/egit/github/core/event/Event;)Lcom/github/mobile/ui/StyledText	1	1.00	17
com/github/mobile/ui/user/NewsListAdapter.boldRepo:(Lcom/github/mobile/ui/StyledText;Lorg/eclipse/egit/github/core/event/Event;)Lcom/github/mobile/ui/StyledText	4	3.50	14
com/github/mobile/ui/user/NewsListAdapter.boldRepoName:(Lcom/github/mobile/ui/StyledText;Lorg/eclipse/egit/github/core/event/Event;)Lcom/github/mobile/ui/StyledText	8	4.63	2
com/github/mobile/ui/user/NewsListAdapter.boldUser:(Lcom/github/mobile/ui/StyledText;Lorg/eclipse/egit/github/core/User;)Lcom/github/mobile/ui/StyledText	3	2.50	3
com/github/mobile/ui/user/NewsListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/user/NewsListAdapter.getItemId:(I;)J	2	2.00	1
com/github/mobile/ui/user/NewsListAdapter.appendComment:(Lcom/github/mobile/ui/StyledText;Lorg/eclipse/egit/github/core/Comment;)V	2	1.50	2
com/github/mobile/ui/user/NewsListAdapter.appendCommitComment:(Lcom/github/mobile/ui/StyledText;Lorg/eclipse/egit/github/core/CommitComment;)V	11	7.25	2
com/github/mobile/ui/user/NewsListAdapter.appendText:(Lcom/github/mobile/ui/StyledText;Ljava/lang/String;)V	6	5.00	4
com/github/mobile/ui/user/NewsListAdapter.formatAddMember:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	7	6.50	1
com/github/mobile/ui/user/NewsListAdapter.formatCommitComment:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	5	5.00	1
com/github/mobile/ui/user/NewsListAdapter.formatCreate:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	12	10.00	1
com/github/mobile/ui/user/NewsListAdapter.formatDelete:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	8	8.00	1
com/github/mobile/ui/user/NewsListAdapter.formatDownload:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	7	6.50	1
com/github/mobile/ui/user/NewsListAdapter.formatFollow:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	3	3.00	1
com/github/mobile/ui/user/NewsListAdapter.formatFork:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	3	3.00	1
com/github/mobile/ui/user/NewsListAdapter.formatGist:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	12	10.50	1
com/github/mobile/ui/user/NewsListAdapter.formatIssueComment:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	13	12.00	1
com/github/mobile/ui/user/NewsListAdapter.formatIssues:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	11	11.00	1
com/github/mobile/ui/user/NewsListAdapter.formatPublic:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	3	3.00	1
com/github/mobile/ui/user/NewsListAdapter.formatPullRequest:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	17	13.13	1
com/github/mobile/ui/user/NewsListAdapter.formatPush:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	40	18.25	1
com/github/mobile/ui/user/NewsListAdapter.formatReviewComment:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	5	5.00	1
com/github/mobile/ui/user/NewsListAdapter.formatTeamAdd:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	13	11.50	1
com/github/mobile/ui/user/NewsListAdapter.formatWatch:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	3	3.00	1
com/github/mobile/ui/user/NewsListAdapter.formatWiki:(Lorg/eclipse/egit/github/core/event/Event;Lcom/github/mobile/ui/StyledText;Lcom/github/mobile/ui/StyledText;)V	3	3.00	1
com/github/mobile/ui/user/NewsListAdapter.update:(I;Lorg/eclipse/egit/github/core/event/Event;)V	71	48.75	1
com/github/mobile/ui/user/OrganizationNewsFragment.createPager:()Lcom/github/mobile/core/ResourcePager	5	5.00	1
com/github/mobile/ui/user/OrganizationNewsFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	2	2.00	1
com/github/mobile/ui/user/PagedUserFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	2	2.00	1
com/github/mobile/ui/user/PagedUserFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	3	2.50	1
com/github/mobile/ui/user/UriLauncherActivity.onCreate:(Landroid/os/Bundle;)V	35	17.25	1
com/github/mobile/ui/user/UriLauncherActivity.showParseError:(Ljava/lang/String;)V	12	12.00	1
com/github/mobile/ui/user/UriLauncherActivity$.onCancel:(Landroid/content/DialogInterface;)V	1	1.00	1
com/github/mobile/ui/user/UriLauncherActivity$.onClick:(Landroid/content/DialogInterface;I;)V	1	1.00	1
com/github/mobile/ui/user/UserCreatedNewsFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/user/UserCreatedNewsFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/user/UserFollowersFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/user/UserFollowersFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/user/UserFollowersFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/user/UserFollowingFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/user/UserFollowingFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/user/UserFollowingFragment.onAttach:(Landroid/app/Activity;)V	2	2.00	1
com/github/mobile/ui/user/UserListAdapter.<init>:(Landroid/view/LayoutInflater;[Lorg/eclipse/egit/github/core/User;Lcom/github/mobile/util/AvatarLoader;)V	3	3.00	2
com/github/mobile/ui/user/UserListAdapter.getChildViewIds:()[I	1	1.00	1
com/github/mobile/ui/user/UserListAdapter.getItemId:(I;)J	1	1.00	1
com/github/mobile/ui/user/UserListAdapter.update:(I;Lorg/eclipse/egit/github/core/User;)V	2	2.00	1
com/github/mobile/ui/user/UserNewsFragment.viewUser:(Lorg/eclipse/egit/github/core/User;)Z	4	3.00	2
com/github/mobile/ui/user/UserNewsFragment.onActivityCreated:(Landroid/os/Bundle;)V	4	3.50	1
com/github/mobile/ui/user/UserNewsFragment.onDetach:()V	4	3.50	1
com/github/mobile/ui/user/UserNewsFragment.onOrganizationSelected:(Lorg/eclipse/egit/github/core/User;)V	4	3.50	1
com/github/mobile/ui/user/UserNewsFragment.onSaveInstanceState:(Landroid/os/Bundle;)V	3	2.50	1
com/github/mobile/ui/user/UserNewsFragment.viewRepository:(Lorg/eclipse/egit/github/core/Repository;)V	4	3.50	1
com/github/mobile/ui/user/UserNewsFragment.viewUser:(Lcom/github/mobile/core/user/UserEventMatcher$UserPair;)V	2	1.50	1
com/github/mobile/ui/user/UserPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;)V	2	2.00	1
com/github/mobile/ui/user/UserPagerAdapter.getItem:(I;)Landroid/support/v4/app/Fragment	11	8.50	1
com/github/mobile/ui/user/UserPagerAdapter.getCount:()I	1	1.00	1
com/github/mobile/ui/user/UserPagerAdapter.getPageTitle:(I;)Ljava/lang/CharSequence	11	8.50	1
com/github/mobile/ui/user/UserReceivedNewsFragment.createPager:()Lcom/github/mobile/core/ResourcePager	4	4.00	1
com/github/mobile/ui/user/UserReceivedNewsFragment$.createIterator:(I;I;)Lorg/eclipse/egit/github/core/client/PageIterator	1	1.00	1
com/github/mobile/ui/user/UserViewActivity.createIntent:(Lorg/eclipse/egit/github/core/User;)Landroid/content/Intent	1	1.00	10
com/github/mobile/ui/user/UserViewActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	2	2.00	1
com/github/mobile/ui/user/UserViewActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	11	7.50	1
com/github/mobile/ui/user/UserViewActivity.onPrepareOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	4	4.00	1
com/github/mobile/ui/user/UserViewActivity.removeListener:(Lcom/github/mobile/ui/user/OrganizationSelectionListener;)Lcom/github/mobile/ui/user/OrganizationSelectionProvider	1	1.00	3
com/github/mobile/ui/user/UserViewActivity.createAdapter:()Lcom/github/mobile/ui/user/UserPagerAdapter	1	1.00	1
com/github/mobile/ui/user/UserViewActivity.getContentView:()I	1	1.00	1
com/github/mobile/ui/user/UserViewActivity.getIcon:(I;)Ljava/lang/String	11	8.50	1
com/github/mobile/ui/user/UserViewActivity.addListener:(Lcom/github/mobile/ui/user/OrganizationSelectionListener;)Lorg/eclipse/egit/github/core/User	1	1.00	3
com/github/mobile/ui/user/UserViewActivity.checkFollowingUserStatus:()V	9	9.00	1
com/github/mobile/ui/user/UserViewActivity$.onSuccess:(Ljava/lang/Boolean;)V	4	4.00	1
com/github/mobile/ui/user/UserViewActivity.configurePager:()V	5	5.00	2
com/github/mobile/ui/user/UserViewActivity.followUser:()V	22	12.00	1
com/github/mobile/ui/user/UserViewActivity$.onException:(Ljava/lang/Exception;)V	2	2.00	1
com/github/mobile/ui/user/UserViewActivity$.onSuccess:(Lorg/eclipse/egit/github/core/User;)V	2	2.00	1
com/github/mobile/ui/user/UserViewActivity$.onException:(Ljava/lang/Exception;)V	2	2.00	1
com/github/mobile/ui/user/UserViewActivity$.onSuccess:(Lorg/eclipse/egit/github/core/User;)V	2	2.00	1
com/github/mobile/ui/user/UserViewActivity.onCreate:(Landroid/os/Bundle;)V	23	15.50	1
com/github/mobile/ui/user/UserViewActivity$.onException:(Ljava/lang/Exception;)V	3	3.00	1
com/github/mobile/ui/user/UserViewActivity$.onSuccess:(Lorg/eclipse/egit/github/core/User;)V	3	3.00	1
com/github/mobile/ui/BaseActivity.getSerializableExtra:(Ljava/lang/String;)LV	1	1.00	1
com/github/mobile/ui/BaseActivity.getIntExtra:(Ljava/lang/String;)I	1	1.00	1
com/github/mobile/ui/BaseActivity.getStringExtra:(Ljava/lang/String;)Ljava/lang/String	1	1.00	6
com/github/mobile/ui/BaseActivity.getStringArrayExtra:(Ljava/lang/String;)[Ljava/lang/String	1	1.00	1
com/github/mobile/ui/BaseActivity.onCreate:(Landroid/os/Bundle;)V	2	2.00	3
com/github/mobile/ui/ConfirmDialogFragment.onCreateDialog:(Landroid/os/Bundle;)Landroid/app/Dialog	8	8.00	1
com/github/mobile/ui/ConfirmDialogFragment.onClick:(Landroid/content/DialogInterface;I;)V	8	6.00	1
com/github/mobile/ui/ConfirmDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;)V	1	1.00	2
com/github/mobile/ui/ConfirmDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;Landroid/os/Bundle;)V	4	3.50	3
com/github/mobile/ui/DialogFragment.getSerializableExtra:(Ljava/lang/String;)LV	5	4.00	1
com/github/mobile/ui/DialogFragment.isUsable:()Z	1	1.00	16
com/github/mobile/ui/DialogFragment.getStringExtra:(Ljava/lang/String;)Ljava/lang/String	5	4.00	7
com/github/mobile/ui/DialogFragment.onDialogResult:(I;I;Landroid/os/Bundle;)V	0	0.00	1
com/github/mobile/ui/DialogFragment.onViewCreated:(Landroid/view/View;Landroid/os/Bundle;)V	2	2.00	9
com/github/mobile/ui/DialogFragmentActivity.getSerializableExtra:(Ljava/lang/String;)LV	1	1.00	1
com/github/mobile/ui/DialogFragmentActivity.getBooleanArrayExtra:(Ljava/lang/String;)[Z	1	1.00	1
com/github/mobile/ui/DialogFragmentActivity.getIntExtra:(Ljava/lang/String;)I	1	1.00	6
com/github/mobile/ui/DialogFragmentActivity.getIntArrayExtra:(Ljava/lang/String;)[I	1	1.00	1
com/github/mobile/ui/DialogFragmentActivity.getCharSequenceArrayExtra:(Ljava/lang/String;)[Ljava/lang/CharSequence	1	1.00	1
com/github/mobile/ui/DialogFragmentActivity.getStringExtra:(Ljava/lang/String;)Ljava/lang/String	1	1.00	5
com/github/mobile/ui/DialogFragmentActivity.getStringArrayExtra:(Ljava/lang/String;)[Ljava/lang/String	1	1.00	1
com/github/mobile/ui/DialogFragmentActivity.onCreate:(Landroid/os/Bundle;)V	3	3.00	11
com/github/mobile/ui/DialogFragmentActivity.onDialogResult:(I;I;Landroid/os/Bundle;)V	0	0.00	3
com/github/mobile/ui/DialogFragmentHelper.createDialog:()Landroid/app/AlertDialog	6	6.00	3
com/github/mobile/ui/DialogFragmentHelper.createArguments:(Ljava/lang/String;Ljava/lang/String;I;)Landroid/os/Bundle	5	5.00	3
com/github/mobile/ui/DialogFragmentHelper.getMessage:()Ljava/lang/String	1	1.00	3
com/github/mobile/ui/DialogFragmentHelper.getTitle:()Ljava/lang/String	1	1.00	3
com/github/mobile/ui/DialogFragmentHelper.onCancel:(Landroid/content/DialogInterface;)V	1	1.00	1
com/github/mobile/ui/DialogFragmentHelper.onClick:(Landroid/content/DialogInterface;I;)V	1	1.00	4
com/github/mobile/ui/DialogFragmentHelper.onResult:(I;)V	5	3.25	9
com/github/mobile/ui/DialogFragmentHelper.show:(Lcom/github/mobile/ui/DialogFragmentActivity;Lcom/github/mobile/ui/DialogFragmentHelper;Landroid/os/Bundle;Ljava/lang/String;)V	8	7.50	3
com/github/mobile/ui/FragmentPagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;)V	2	2.00	7
com/github/mobile/ui/FragmentPagerAdapter.getSelected:()Lcom/actionbarsherlock/app/SherlockFragment	1	1.00	1
com/github/mobile/ui/FragmentPagerAdapter.setPrimaryItem:(Landroid/view/ViewGroup;I;Ljava/lang/Object;)V	10	7.50	1
com/github/mobile/ui/FragmentStatePagerAdapter.<init>:(Lcom/actionbarsherlock/app/SherlockFragmentActivity;)V	2	2.00	5
com/github/mobile/ui/FragmentStatePagerAdapter.getSelected:()Lcom/actionbarsherlock/app/SherlockFragment	1	1.00	1
com/github/mobile/ui/FragmentStatePagerAdapter.setPrimaryItem:(Landroid/view/ViewGroup;I;Ljava/lang/Object;)V	10	7.50	1
com/github/mobile/ui/HeaderFooterListAdapter.<init>:(Landroid/widget/ListView;LE;)V	1	1.00	1
com/github/mobile/ui/HeaderFooterListAdapter.<init>:(Ljava/util/ArrayList;Ljava/util/ArrayList;Landroid/widget/ListView;LE;)V	5	5.00	1
com/github/mobile/ui/HeaderFooterListAdapter.getWrappedAdapter:()LE	1	1.00	10
com/github/mobile/ui/HeaderFooterListAdapter.clearFooters:()Z	8	5.75	1
com/github/mobile/ui/HeaderFooterListAdapter.clearHeaders:()Z	8	5.75	2
com/github/mobile/ui/HeaderFooterListAdapter.isEmpty:()Z	1	1.00	1
com/github/mobile/ui/HeaderFooterListAdapter.removeFooter:(Landroid/view/View;)Z	4	3.50	1
com/github/mobile/ui/HeaderFooterListAdapter.removeHeader:(Landroid/view/View;)Z	4	3.50	4
com/github/mobile/ui/HeaderFooterListAdapter.addFooter:(Landroid/view/View;)Lcom/github/mobile/ui/HeaderFooterListAdapter	1	1.00	7
com/github/mobile/ui/HeaderFooterListAdapter.addFooter:(Landroid/view/View;Ljava/lang/Object;Z;)Lcom/github/mobile/ui/HeaderFooterListAdapter	7	7.00	1
com/github/mobile/ui/HeaderFooterListAdapter.addHeader:(Landroid/view/View;)Lcom/github/mobile/ui/HeaderFooterListAdapter	1	1.00	11
com/github/mobile/ui/HeaderFooterListAdapter.addHeader:(Landroid/view/View;Ljava/lang/Object;Z;)Lcom/github/mobile/ui/HeaderFooterListAdapter	7	7.00	6
com/github/mobile/ui/ItemListFragment.onCreateView:(Landroid/view/LayoutInflater;Landroid/view/ViewGroup;Landroid/os/Bundle;)Landroid/view/View	1	1.00	1
com/github/mobile/ui/ItemListFragment.getListView:()Landroid/widget/ListView	1	1.00	4
com/github/mobile/ui/ItemListFragment.isForceRefresh:(Landroid/os/Bundle;)Z	1	1.00	1
com/github/mobile/ui/ItemListFragment.onListItemLongClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)Z	1	1.00	1
com/github/mobile/ui/ItemListFragment.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	8	6.00	2
com/github/mobile/ui/ItemListFragment.createAdapter:()Lcom/github/mobile/ui/HeaderFooterListAdapter	2	2.00	1
com/github/mobile/ui/ItemListFragment.getListAdapter:()Lcom/github/mobile/ui/HeaderFooterListAdapter	4	3.00	7
com/github/mobile/ui/ItemListFragment.fadeIn:(Landroid/view/View;Z;)Lcom/github/mobile/ui/ItemListFragment	6	3.50	3
com/github/mobile/ui/ItemListFragment.hide:(Landroid/view/View;)Lcom/github/mobile/ui/ItemListFragment	2	2.00	8
com/github/mobile/ui/ItemListFragment.notifyDataSetChanged:()Lcom/github/mobile/ui/ItemListFragment	6	4.25	4
com/github/mobile/ui/ItemListFragment.setEmptyText:(I;)Lcom/github/mobile/ui/ItemListFragment	3	2.50	14
com/github/mobile/ui/ItemListFragment.setEmptyText:(Ljava/lang/String;)Lcom/github/mobile/ui/ItemListFragment	3	2.50	1
com/github/mobile/ui/ItemListFragment.setListAdapter:(Landroid/widget/ListAdapter;)Lcom/github/mobile/ui/ItemListFragment	3	2.50	1
com/github/mobile/ui/ItemListFragment.setListShown:(Z;)Lcom/github/mobile/ui/ItemListFragment	1	1.00	4
com/github/mobile/ui/ItemListFragment.setListShown:(Z;Z;)Lcom/github/mobile/ui/ItemListFragment	18	10.25	4
com/github/mobile/ui/ItemListFragment.show:(Landroid/view/View;)Lcom/github/mobile/ui/ItemListFragment	2	2.00	5
com/github/mobile/ui/ItemListFragment.getException:(Landroid/support/v4/content/Loader;)Ljava/lang/Exception	4	3.00	1
com/github/mobile/ui/ItemListFragment.configureList:(Landroid/app/Activity;Landroid/widget/ListView;)V	1	1.00	3
com/github/mobile/ui/ItemListFragment.forceRefresh:()V	3	3.00	3
com/github/mobile/ui/ItemListFragment.onActivityCreated:(Landroid/os/Bundle;)V	4	3.50	8
com/github/mobile/ui/ItemListFragment.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;Lcom/actionbarsherlock/view/MenuInflater;)V	1	1.00	1
